Geneid,ACC1,ACC2,ACC3,ACC4,ACC5,ACC6,ACC7,ACC8,ACV1,ACV2,ACV3,ACV4,ACV5,ACV6,ACV7,ACV8,AVV10,AVV3,AVV4,AVV5,AVV6,AVV7,AVV8,AVV9
AlixG008916,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008917,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008882,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008912,2,0,0,1,13,18,0,0,0,0,7,0,0,0,4,6,0,3,12,0,9,1,6,3
AlixG008939,2672,2367,1163,1423,1671,727,902,509,2150,2858,1217,1486,2414,2450,1821,2226,1387,2466,2271,2813,1987,2214,3781,2826
AlixG008915,35,50,4,4,45,1,0,1,10,22,7,1,12,13,117,19,75,45,39,40,19,21,41,77
AlixG008919,246,215,94,118,477,22,26,46,518,202,216,140,73,94,355,160,259,122,184,318,115,258,304,274
AlixG008937,491,399,219,181,304,82,107,96,461,451,212,198,435,508,334,362,261,602,421,487,374,303,786,518
AlixG008941,713,492,749,1372,1571,222,307,173,1348,279,2624,598,1066,793,779,743,1407,948,1294,919,1655,847,604,1337
AlixG008940,29,31,41,70,80,33,62,15,55,14,7,66,10,46,19,15,62,69,110,29,59,73,27,59
AlixG008913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008923,0,2,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,2,3,0
AlixG008922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
AlixG008928,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
AlixG008927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008929,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
AlixG008938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
AlixG008924,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,5,0,0,0,2,0
AlixG008926,2,0,0,0,0,0,5,0,0,0,0,0,5,7,0,0,0,0,2,4,0,6,7,7
AlixG008930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008934,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,7,0,0,0,1,0
AlixG008935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008936,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
AlixG008307,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0
AlixG008305,134,228,36,203,354,46,14,62,381,257,387,26,61,112,111,151,999,207,529,143,157,53,128,80
AlixG008283,575,971,79,150,114,246,13,154,297,741,364,45,557,237,192,223,403,622,346,351,366,288,441,332
AlixG008292,12,56,20,0,16,0,25,28,107,28,19,11,64,50,39,4,2,3,37,45,25,54,17,251
AlixG008289,49,24,18,47,471,2,36,17,85,68,25,42,132,115,57,42,12,98,69,72,39,111,113,78
AlixG008284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008290,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
AlixG008297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008300,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008298,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
AlixG008301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008291,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AlixG008306,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG007836,1919,1539,11,8,29,1999,6,0,0,1873,7,0,78,0,342,1801,140,871,3,953,13,53,88,569
AlixG007848,379,60,157,165,149,67,20,116,266,210,151,89,313,262,715,767,318,365,491,439,516,320,317,415
AlixG007815,135,599,0,26,106,97,9,13,13,461,43,4,34,9,1493,197,933,676,3,410,59,85,278,229
AlixG007818,192,327,194,140,170,217,104,67,403,277,260,113,465,333,374,302,291,267,326,311,251,210,374,334
AlixG007816,263,284,190,180,170,92,70,48,556,291,211,123,380,327,277,375,240,265,377,462,312,280,432,380
AlixG007829,1945,1880,613,267,885,825,86,86,391,1401,545,396,498,569,547,513,516,1238,500,1031,432,585,466,1410
AlixG007831,1276,1573,151,162,329,493,179,125,279,1400,255,234,444,849,582,495,904,821,357,656,272,379,495,495
AlixG007824,1985,1709,2018,2586,2423,1059,276,945,2951,1567,2178,2662,1171,769,6005,3620,5469,1082,1608,1286,2926,2106,5206,3405
AlixG007842,131,32,78,5,119,2,2,18,123,30,20,93,15,10,24,26,47,13,43,124,52,178,152,78
AlixG007841,94,41,80,6,51,3,18,10,142,50,5,25,6,16,10,6,19,24,29,63,45,123,126,48
AlixG007840,51,24,50,20,74,0,2,9,107,22,5,33,2,3,2,4,13,1,43,41,17,100,64,30
AlixG007837,9,4,2,8,10,3,11,0,0,3,12,36,6,3,0,0,3,3,1,13,1,0,0,9
AlixG007819,378,893,2402,234,392,386,166,151,247,362,527,676,571,631,559,354,1135,588,762,500,1009,398,470,493
AlixG007826,69,114,98,7,52,32,5,0,15,52,34,6,42,90,149,69,190,61,101,227,110,68,38,169
AlixG007833,214,201,120,95,119,36,81,18,73,67,74,46,113,270,122,87,70,185,71,163,93,145,99,375
AlixG007820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG007827,210,218,28,435,460,489,35,67,739,364,924,85,50,37,137,145,756,92,578,114,397,90,65,138
AlixG007846,194,289,42,75,86,244,152,65,228,171,208,104,223,264,181,246,294,274,150,267,188,196,171,138
AlixG007825,35,35,29,37,70,17,13,22,105,60,233,13,35,130,110,112,91,51,197,124,126,161,84,129
AlixG007817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG007823,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
AlixG007834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG007835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG007843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG007844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG007847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG007849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG007821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG007822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG007828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
AlixG007830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG007832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG007838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG007839,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG007845,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
AlixG008803,55,170,13,36,38,196,13,8,12,106,40,12,24,34,55,77,45,85,23,33,147,53,59,43
AlixG008848,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0,0,0,0
AlixG008809,8,4,11,289,44,13,1,12,115,0,37,11,6,35,59,21,173,3,161,0,282,10,37,18
AlixG008844,12,416,0,5,14,3,7,0,2,0,0,47,3,2,5,23,35,4,1,35,17,10,1,9
AlixG008822,6576,2568,3852,7170,2161,1398,3426,1556,5144,2943,3770,5344,8055,6040,7057,6673,3461,6538,4267,4767,6716,5711,4352,6600
AlixG008817,200,100,49,31,120,28,44,3,116,44,121,50,57,53,224,69,226,113,80,74,100,125,247,88
AlixG008846,0,6,0,0,7,0,0,0,0,0,0,3,0,0,0,0,4,0,0,3,0,0,0,0
AlixG008847,1,24,5,6,24,0,1,2,7,0,0,0,0,4,0,25,6,17,2,199,3,0,5,13
AlixG008836,5,0,1,3,0,0,0,0,1,0,3,1,6,3,9,0,2,0,2,7,3,2,7,1
AlixG008837,0,0,1,3,0,0,0,0,4,0,0,0,0,2,4,0,0,0,0,2,4,0,0,2
AlixG008839,10,139,110,14,630,0,10,43,35,90,10,0,3,365,1,149,247,52,32,1,44,38,15,27
AlixG008833,8,18,3,1,13,0,0,0,8,6,0,0,6,6,7,0,10,11,1,0,7,49,19,0
AlixG008834,34,35,12,2073,21,0,3,13,19,9,28,11,31,221,72,13,43,39,16,16,93,28,14,81
AlixG008828,211,397,88,104,96,202,14,246,331,179,350,187,340,428,324,229,617,203,540,188,242,398,487,219
AlixG008840,33,35,74,18,7423,11,12,23,59,25,57,0,66,213,0,58,469,27,29,6,138,44,72,33
AlixG008838,70,73,19,56,10,10,3,7,34,104,32,14,88,47,43,26,83,30,33,42,24,41,45,79
AlixG008824,7033,4954,3324,3577,3318,1873,1574,2389,6585,4796,4499,4459,8377,6492,5097,3343,5087,6925,4351,5927,5154,7518,6640,6777
AlixG008826,592,225,204,144,91,386,31,50,1416,355,408,105,348,271,209,309,888,271,615,281,793,236,382,427
AlixG008820,447,536,460,560,164,479,251,50,333,458,292,210,703,344,662,1724,452,767,494,609,613,500,232,772
AlixG008830,158,14,18,52,96,4,10,21,489,57,107,38,40,108,142,583,111,248,235,794,54,90,188,92
AlixG008849,0,5,9,18,44,2,2,0,11,5,0,3,0,7,0,0,0,1,11,0,2,12,5,3
AlixG008813,1532,1614,88,196,233,1560,31,51,639,2914,621,64,275,233,147,950,1264,1385,497,1265,374,140,121,897
AlixG008812,786,829,318,685,722,303,339,355,911,500,786,555,736,834,1047,546,972,710,723,579,683,869,846,666
AlixG008810,628,53,159,2051,279,370,228,64,354,225,1423,38,2789,337,138,936,322,845,267,648,419,271,276,1065
AlixG008832,12,2,3,0,5,5,3,0,6,0,3,1,1,44,2,6,34,1,17,3,6,10,24,23
AlixG008814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008807,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008972,84,103,36,18,101,66,22,31,179,107,134,39,120,168,252,18,238,139,225,186,80,231,176,886
AlixG008951,1313,1418,208,115,105,434,63,66,646,394,271,28,971,479,369,543,289,599,471,719,928,830,547,759
AlixG008959,929,2113,130,150,270,699,35,68,799,1266,363,61,388,441,220,605,999,977,503,1095,426,554,448,1190
AlixG008976,1315,1930,351,189,123,2586,123,87,354,1986,269,292,571,393,349,1802,434,2767,659,2122,608,541,526,1680
AlixG008948,3446,2751,511,1383,984,3507,168,461,1292,3629,1474,1118,1848,1297,987,1459,1313,2462,1636,2737,2026,1367,1224,1664
AlixG008960,21,47,3,328,60,20,2,0,690,17,82,0,0,1,64,399,114,45,27,62,39,8,29,59
AlixG008953,8,21,0,64,9,43,2,0,14,11,10,0,3,4,202,63,4,5,38,7,53,4,80,18
AlixG008980,242,272,113,159,81,159,102,90,370,297,300,172,287,288,200,248,235,326,170,234,283,175,203,265
AlixG008942,2767,2858,1625,1244,2857,1603,315,698,2417,2507,1648,1884,2508,2501,1392,2217,1376,3652,2273,3130,2718,3409,3124,4150
AlixG008983,161,78,57,72,79,12,54,37,226,91,290,91,195,185,228,128,197,193,206,186,222,289,270,197
AlixG008963,911,907,441,887,2352,115,252,430,3855,669,3610,340,929,769,760,543,5877,825,2383,674,1955,1079,961,1016
AlixG008950,146,68,37,491,743,87,21,121,935,487,2074,111,126,38,71,345,1464,59,457,201,521,23,63,112
AlixG008945,799,230,29,25,43,663,13,1,28,1512,8,56,49,18,42,626,32,557,121,797,47,31,50,282
AlixG008977,6233,5778,3548,4814,2415,2592,1979,1995,4203,2968,3775,3975,9521,5264,5534,3306,2993,6216,3573,4211,4688,4813,4070,5872
AlixG008949,593,168,167,180,427,31,58,112,325,265,440,228,400,336,215,472,273,262,353,309,404,322,411,425
AlixG008974,1,14,7,3,0,4,0,0,9,0,8,1,2,1,30,4,8,14,6,2,6,19,19,49
AlixG008979,354,350,134,222,91,101,92,86,243,125,185,244,418,205,280,213,130,254,158,198,194,183,197,195
AlixG008975,1,14,14,1,13,0,0,0,1,9,5,0,1,14,1,0,0,13,0,0,1,13,6,5
AlixG008971,9,2,0,3,8,0,2,3,0,0,0,0,0,4,39,27,22,38,0,14,4,14,4,31
AlixG008973,33,22,20,15,17,8,1,5,87,21,20,4,28,40,26,13,24,44,9,3,18,54,50,174
AlixG008943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008954,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
AlixG008968,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
AlixG008970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008957,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
AlixG008961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008967,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,2
AlixG008978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008982,4,2,0,17,0,0,3,4,33,10,6,13,31,1,7,9,37,14,13,10,19,39,26,16
AlixG008984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
AlixG008985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG007884,17,21,6,0,18,4,0,0,0,7,0,0,3,1,12,14,25,6,120,1,6,68,14,0
AlixG007880,15,7,0,0,8,6,4,1,12,8,0,0,1,0,0,4,0,21,0,6,0,0,0,0
AlixG007883,588,1087,0,7,3,765,4,0,30,405,6,0,75,7,10,347,5,118,5,371,3,21,23,47
AlixG007887,1388,640,628,1321,1548,1078,2737,424,2349,2364,1882,1293,4286,2852,2635,2284,1077,4942,3442,4364,2154,5972,3180,3824
AlixG007852,766,672,321,589,437,108,286,201,859,378,557,602,1078,958,514,380,849,708,449,486,454,794,506,618
AlixG007874,260,394,165,135,151,620,45,43,441,99,322,174,306,285,373,218,297,379,267,293,377,368,324,422
AlixG007857,3626,3016,1216,981,1218,415,564,677,2623,2491,1878,893,3634,3075,2175,2129,3179,4750,2702,2997,1921,2828,2786,3721
AlixG007877,680,87,101,254,339,26,109,14,368,26,68,564,831,293,231,244,268,1999,701,688,436,638,510,399
AlixG007878,0,6,0,0,0,14,2,0,5,0,4,0,0,0,0,0,7,4,0,2,0,0,0,4
AlixG007867,5872,4229,1353,1674,1950,2316,685,791,4556,4033,3630,2891,3715,3434,2166,3541,5079,3462,3857,3721,3873,4103,2962,3557
AlixG007869,525,636,0,0,10,157,4,0,4,441,0,0,11,0,0,228,0,266,0,251,0,30,0,355
AlixG007875,246,947,947,167,838,248,147,130,618,662,412,193,848,761,1701,1261,9631,1843,1309,1292,3955,3165,4783,4138
AlixG007885,2,4,8,1,9,12,4,0,6,4,9,2,29,16,18,1,4,25,8,11,15,15,14,1
AlixG007882,2,0,0,1,25,4,0,2,12,0,6,0,7,5,10,0,0,2,1,21,7,8,6,4
AlixG007870,341,664,2,0,2,128,0,0,0,571,0,0,25,0,6,220,0,234,0,213,0,18,0,233
AlixG007879,997,825,82,227,407,168,17,78,1262,985,1045,126,149,107,435,795,853,241,308,1077,420,628,113,619
AlixG007865,755,458,166,168,334,511,127,116,311,617,374,339,380,259,275,181,687,550,385,479,671,487,333,431
AlixG007871,208,52,121,620,659,34,81,138,2290,81,2112,33,69,104,129,291,2360,116,1171,140,893,130,1187,141
AlixG007853,475,1262,90,66,124,273,13,56,240,543,220,37,201,252,160,76,349,288,213,337,156,242,358,357
AlixG007864,15,0,5,1,0,2,11,0,28,16,5,1,23,15,4,25,21,48,9,32,33,4,24,38
AlixG007850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG007851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG007858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG007859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG007860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG007863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG007868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG007854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG007855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG007856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AlixG007861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG007862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG007866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG007872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG007873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG007876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG007881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
AlixG007886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG008597,1041,1117,346,402,341,608,577,217,711,364,495,673,970,892,566,999,225,1005,639,589,716,670,650,825
AlixG008615,14,6,42,34,143,0,112,22,34,11,4,33,11,136,240,126,193,34,30,39,43,70,100,221
AlixG008620,84,60,68,0,21,148,2,7,74,59,60,24,89,82,727,94,114,35,81,168,3,71,111,69
AlixG008606,491,2098,222,785,484,611,588,158,713,827,341,591,613,969,1325,792,700,1038,1148,1441,663,1145,923,818
AlixG008582,20972,20550,5032,5079,4791,3672,3172,2362,13490,9226,10575,5248,11572,9576,7034,14216,17957,14834,8668,15451,9718,11493,10239,15520
AlixG008603,20,147,34,58,46,17,71,26,66,90,141,67,24,30,31,67,178,159,214,133,71,113,303,151
AlixG008572,97,110,32,211,169,33,47,36,375,194,480,112,122,70,60,112,323,103,270,127,276,79,80,82
AlixG008560,1878,2738,71,33,126,1098,11,39,97,1938,103,52,321,255,91,477,57,980,152,963,130,300,220,677
AlixG008578,0,310,23,17,62,37,18,9,78,48,78,37,82,79,34,78,48,34,127,338,112,29,170,105
AlixG008612,2335,2626,666,855,904,1007,324,542,1787,1645,837,1094,2471,1885,1043,1351,1216,2524,1332,1926,1179,1862,2059,2040
AlixG008613,555,545,176,507,234,252,91,199,515,382,355,275,885,576,396,378,424,749,618,870,609,683,829,638
AlixG008564,0,2,0,0,11,0,1,0,1,0,37,0,0,0,1,0,0,0,0,0,0,0,0,0
AlixG008602,43,232,32,104,91,93,92,18,71,108,62,142,72,14,109,98,128,294,233,169,81,153,644,167
AlixG008580,13,108,15,8,8,3,7,4,18,16,49,20,16,26,17,6,15,16,49,88,27,15,51,17
AlixG008573,0,0,0,0,12,0,1,0,0,0,6,0,2,0,0,0,4,0,6,0,0,0,0,0
AlixG008610,596,744,251,369,208,340,94,167,568,626,369,344,1005,581,382,546,362,814,587,605,475,630,832,631
AlixG008574,0,0,0,5,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0
AlixG008608,0,45,0,1,33,0,0,0,0,0,0,0,0,0,49,0,0,0,0,31,4,20,0,31
AlixG008567,4,0,0,80,67,4,2,4,115,11,39,0,0,3,27,0,47,8,26,3,10,112,34,13
AlixG008575,81,214,24,166,333,24,935,18,181,182,206,47,103,44,90,105,41,42,57,65,61,87,41,58
AlixG008568,116,359,161,200,595,42,24,78,1747,263,1860,31,236,209,156,193,1414,184,1957,250,778,248,253,364
AlixG008581,154,699,58,47,125,332,24,39,120,200,189,216,290,153,185,148,132,393,185,751,240,210,314,277
AlixG008566,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
AlixG008577,5,257,9,32,13,22,9,4,28,21,43,72,24,33,3,31,2,69,65,127,58,47,124,48
